state,county,date,m50_count
Ohio,Coshocton County,2020-03-13,88
Ohio,Coshocton County,2020-03-16,70
Ohio,Coshocton County,2020-03-17,45
Ohio,Coshocton County,2020-03-18,36
Ohio,Coshocton County,2020-03-19,44
Ohio,Coshocton County,2020-03-20,49
Ohio,Crawford County,2020-03-02,94
Ohio,Crawford County,2020-03-03,110
Ohio,Crawford County,2020-03-04,93
Ohio,Crawford County,2020-03-05,97
Ohio,Crawford County,2020-03-06,99
Ohio,Crawford County,2020-03-09,99
Ohio,Crawford County,2020-03-10,103
Ohio,Crawford County,2020-03-11,98
Ohio,Crawford County,2020-03-12,101
Ohio,Crawford County,2020-03-13,118
Ohio,Crawford County,2020-03-16,71
Ohio,Crawford County,2020-03-17,54
Ohio,Crawford County,2020-03-18,24
Ohio,Crawford County,2020-03-19,47
Ohio,Crawford County,2020-03-20,50
Ohio,Cuyahoga County,2020-03-02,96
Ohio,Cuyahoga County,2020-03-03,98
Ohio,Cuyahoga County,2020-03-04,100
Ohio,Cuyahoga County,2020-03-05,106
Ohio,Cuyahoga County,2020-03-06,110
Ohio,Cuyahoga County,2020-03-09,95
Ohio,Cuyahoga County,2020-03-10,95
Ohio,Cuyahoga County,2020-03-11,96
Ohio,Cuyahoga County,2020-03-12,96
Ohio,Cuyahoga County,2020-03-13,91
Ohio,Cuyahoga County,2020-03-16,62
Ohio,Cuyahoga County,2020-03-17,41
Ohio,Cuyahoga County,2020-03-18,28
Ohio,Cuyahoga County,2020-03-19,28
Ohio,Cuyahoga County,2020-03-20,36
Ohio,Darke County,2020-03-02,87
Ohio,Darke County,2020-03-03,111
Ohio,Darke County,2020-03-04,81
Ohio,Darke County,2020-03-05,98
Ohio,Darke County,2020-03-06,128
Ohio,Darke County,2020-03-09,95
Ohio,Darke County,2020-03-10,84
Ohio,Darke County,2020-03-11,88
Ohio,Darke County,2020-03-12,95
Ohio,Darke County,2020-03-13,113
Ohio,Darke County,2020-03-16,77
Ohio,Darke County,2020-03-17,58
Ohio,Darke County,2020-03-18,49
Ohio,Darke County,2020-03-19,51
Ohio,Darke County,2020-03-20,50
Ohio,Defiance County,2020-03-02,99
Ohio,Defiance County,2020-03-03,110
Ohio,Defiance County,2020-03-04,127
Ohio,Defiance County,2020-03-05,107
Ohio,Defiance County,2020-03-06,125
Ohio,Defiance County,2020-03-09,102
Ohio,Defiance County,2020-03-10,108
Ohio,Defiance County,2020-03-11,99
Ohio,Defiance County,2020-03-12,102
Ohio,Defiance County,2020-03-13,120
Ohio,Defiance County,2020-03-16,87
Ohio,Defiance County,2020-03-17,70
Ohio,Defiance County,2020-03-18,54
Ohio,Defiance County,2020-03-19,75
Ohio,Defiance County,2020-03-20,79
Ohio,Delaware County,2020-03-02,91
Ohio,Delaware County,2020-03-03,94
Ohio,Delaware County,2020-03-04,101
Ohio,Delaware County,2020-03-05,107
Ohio,Delaware County,2020-03-06,107
Ohio,Delaware County,2020-03-09,87
Ohio,Delaware County,2020-03-10,93
Ohio,Delaware County,2020-03-11,96
Ohio,Delaware County,2020-03-12,94
Ohio,Delaware County,2020-03-13,88
Ohio,Delaware County,2020-03-16,56
Ohio,Delaware County,2020-03-17,36
Ohio,Delaware County,2020-03-18,27
Ohio,Delaware County,2020-03-19,28
Ohio,Delaware County,2020-03-20,34
Ohio,Erie County,2020-03-02,92
Ohio,Erie County,2020-03-03,92
Ohio,Erie County,2020-03-04,97
Ohio,Erie County,2020-03-05,95
Ohio,Erie County,2020-03-06,117
Ohio,Erie County,2020-03-09,93
Ohio,Erie County,2020-03-10,95
Ohio,Erie County,2020-03-11,97
Ohio,Erie County,2020-03-12,102
Ohio,Erie County,2020-03-13,105
Ohio,Erie County,2020-03-16,82
Ohio,Erie County,2020-03-17,65
Ohio,Erie County,2020-03-18,62
Ohio,Erie County,2020-03-19,53
Ohio,Erie County,2020-03-20,56
Ohio,Fairfield County,2020-03-02,95
Ohio,Fairfield County,2020-03-03,96
Ohio,Fairfield County,2020-03-04,100
Ohio,Fairfield County,2020-03-05,105
Ohio,Fairfield County,2020-03-06,106
Ohio,Fairfield County,2020-03-09,91
Ohio,Fairfield County,2020-03-10,92
Ohio,Fairfield County,2020-03-11,97
Ohio,Fairfield County,2020-03-12,94
Ohio,Fairfield County,2020-03-13,87
Ohio,Fairfield County,2020-03-16,62
Ohio,Fairfield County,2020-03-17,47
Ohio,Fairfield County,2020-03-18,36
Ohio,Fairfield County,2020-03-19,33
Ohio,Fairfield County,2020-03-20,41
Ohio,Fayette County,2020-03-02,53
Ohio,Fayette County,2020-03-03,80
Ohio,Fayette County,2020-03-04,100
Ohio,Fayette County,2020-03-05,84
Ohio,Fayette County,2020-03-06,112
Ohio,Fayette County,2020-03-09,79
Ohio,Fayette County,2020-03-10,72
Ohio,Fayette County,2020-03-11,92
Ohio,Fayette County,2020-03-12,83
Ohio,Fayette County,2020-03-13,102
Ohio,Fayette County,2020-03-16,44
Ohio,Fayette County,2020-03-17,65
Ohio,Fayette County,2020-03-18,31
Ohio,Fayette County,2020-03-19,39
Ohio,Fayette County,2020-03-20,78
Ohio,Franklin County,2020-03-02,94
Ohio,Franklin County,2020-03-03,96
Ohio,Franklin County,2020-03-04,100
Ohio,Franklin County,2020-03-05,106
Ohio,Franklin County,2020-03-06,112
Ohio,Franklin County,2020-03-09,96
Ohio,Franklin County,2020-03-10,98
Ohio,Franklin County,2020-03-11,100
Ohio,Franklin County,2020-03-12,97
Ohio,Franklin County,2020-03-13,96
Ohio,Franklin County,2020-03-16,59
Ohio,Franklin County,2020-03-17,42
Ohio,Franklin County,2020-03-18,29
Ohio,Franklin County,2020-03-19,28
Ohio,Franklin County,2020-03-20,31
Ohio,Fulton County,2020-03-02,95
Ohio,Fulton County,2020-03-03,96
Ohio,Fulton County,2020-03-04,104
Ohio,Fulton County,2020-03-05,113
Ohio,Fulton County,2020-03-06,108
Ohio,Fulton County,2020-03-09,100
Ohio,Fulton County,2020-03-10,99
Ohio,Fulton County,2020-03-11,98
Ohio,Fulton County,2020-03-12,100
Ohio,Fulton County,2020-03-13,103
Ohio,Fulton County,2020-03-16,82
Ohio,Fulton County,2020-03-17,64
Ohio,Fulton County,2020-03-18,58
Ohio,Fulton County,2020-03-19,62
Ohio,Fulton County,2020-03-20,64
Ohio,Gallia County,2020-03-02,101
Ohio,Gallia County,2020-03-03,98
Ohio,Gallia County,2020-03-04,102
Ohio,Gallia County,2020-03-05,101
Ohio,Gallia County,2020-03-06,107
Ohio,Gallia County,2020-03-09,100
Ohio,Gallia County,2020-03-10,92
Ohio,Gallia County,2020-03-11,96
Ohio,Gallia County,2020-03-12,101
Ohio,Gallia County,2020-03-13,102
Ohio,Gallia County,2020-03-16,88
Ohio,Gallia County,2020-03-17,85
Ohio,Gallia County,2020-03-18,62
Ohio,Gallia County,2020-03-19,84
Ohio,Gallia County,2020-03-20,84
Ohio,Geauga County,2020-03-02,99
Ohio,Geauga County,2020-03-03,100
Ohio,Geauga County,2020-03-04,96
Ohio,Geauga County,2020-03-05,102
Ohio,Geauga County,2020-03-06,107
Ohio,Geauga County,2020-03-09,88
Ohio,Geauga County,2020-03-10,95
Ohio,Geauga County,2020-03-11,90
Ohio,Geauga County,2020-03-12,87
Ohio,Geauga County,2020-03-13,85
Ohio,Geauga County,2020-03-16,67
Ohio,Geauga County,2020-03-17,49
Ohio,Geauga County,2020-03-18,31
Ohio,Geauga County,2020-03-19,36
Ohio,Geauga County,2020-03-20,34
Ohio,Greene County,2020-03-02,93
Ohio,Greene County,2020-03-03,100
Ohio,Greene County,2020-03-04,101
Ohio,Greene County,2020-03-05,108
Ohio,Greene County,2020-03-06,118
Ohio,Greene County,2020-03-09,96
Ohio,Greene County,2020-03-10,98
Ohio,Greene County,2020-03-11,101
Ohio,Greene County,2020-03-12,100
Ohio,Greene County,2020-03-13,100
Ohio,Greene County,2020-03-16,72
Ohio,Greene County,2020-03-17,53
Ohio,Greene County,2020-03-18,39
Ohio,Greene County,2020-03-19,42
Ohio,Greene County,2020-03-20,48
Ohio,Guernsey County,2020-03-02,104
Ohio,Guernsey County,2020-03-03,84
Ohio,Guernsey County,2020-03-04,98
Ohio,Guernsey County,2020-03-05,99
Ohio,Guernsey County,2020-03-06,106
Ohio,Guernsey County,2020-03-09,92
Ohio,Guernsey County,2020-03-10,96
Ohio,Guernsey County,2020-03-11,95
Ohio,Guernsey County,2020-03-12,103
Ohio,Guernsey County,2020-03-13,100
Ohio,Guernsey County,2020-03-16,78
Ohio,Guernsey County,2020-03-17,70
Ohio,Guernsey County,2020-03-18,62
Ohio,Guernsey County,2020-03-19,62
Ohio,Guernsey County,2020-03-20,72
Ohio,Hamilton County,2020-03-02,95
Ohio,Hamilton County,2020-03-03,98
Ohio,Hamilton County,2020-03-04,100
Ohio,Hamilton County,2020-03-05,104
Ohio,Hamilton County,2020-03-06,111
Ohio,Hamilton County,2020-03-09,96
Ohio,Hamilton County,2020-03-10,97
Ohio,Hamilton County,2020-03-11,99
Ohio,Hamilton County,2020-03-12,99
Ohio,Hamilton County,2020-03-13,96
Ohio,Hamilton County,2020-03-16,60
Ohio,Hamilton County,2020-03-17,48
Ohio,Hamilton County,2020-03-18,33
Ohio,Hamilton County,2020-03-19,33
Ohio,Hamilton County,2020-03-20,43
Ohio,Hancock County,2020-03-02,96
Ohio,Hancock County,2020-03-03,101
Ohio,Hancock County,2020-03-04,104
Ohio,Hancock County,2020-03-05,103
Ohio,Hancock County,2020-03-06,108
Ohio,Hancock County,2020-03-09,96
Ohio,Hancock County,2020-03-10,101
Ohio,Hancock County,2020-03-11,101
Ohio,Hancock County,2020-03-12,102
Ohio,Hancock County,2020-03-13,104
Ohio,Hancock County,2020-03-16,77
Ohio,Hancock County,2020-03-17,72
Ohio,Hancock County,2020-03-18,65
Ohio,Hancock County,2020-03-19,65
Ohio,Hancock County,2020-03-20,69
Ohio,Hardin County,2020-03-02,111
Ohio,Hardin County,2020-03-03,112
Ohio,Hardin County,2020-03-04,111
Ohio,Hardin County,2020-03-05,135
Ohio,Hardin County,2020-03-06,142
Ohio,Hardin County,2020-03-09,91
Ohio,Hardin County,2020-03-10,84
Ohio,Hardin County,2020-03-11,112
Ohio,Hardin County,2020-03-12,111
Ohio,Hardin County,2020-03-13,106
Ohio,Hardin County,2020-03-16,77
Ohio,Hardin County,2020-03-17,34
Ohio,Hardin County,2020-03-18,52
Ohio,Hardin County,2020-03-19,39
Ohio,Hardin County,2020-03-20,41
Ohio,Harrison County,2020-03-02,80
Ohio,Harrison County,2020-03-03,100
Ohio,Harrison County,2020-03-04,93
Ohio,Harrison County,2020-03-05,131
Ohio,Harrison County,2020-03-06,124
Ohio,Harrison County,2020-03-09,100
Ohio,Harrison County,2020-03-10,79
Ohio,Harrison County,2020-03-11,115
Ohio,Harrison County,2020-03-12,93
Ohio,Harrison County,2020-03-13,117
Ohio,Harrison County,2020-03-16,108
Ohio,Harrison County,2020-03-17,51
Ohio,Harrison County,2020-03-18,71
Ohio,Harrison County,2020-03-19,77
Ohio,Harrison County,2020-03-20,42
Ohio,Henry County,2020-03-02,99
Ohio,Henry County,2020-03-03,121
Ohio,Henry County,2020-03-04,90
Ohio,Henry County,2020-03-05,104
Ohio,Henry County,2020-03-06,116
Ohio,Henry County,2020-03-09,82
Ohio,Henry County,2020-03-10,97
Ohio,Henry County,2020-03-11,95
Ohio,Henry County,2020-03-12,99
Ohio,Henry County,2020-03-13,99
Ohio,Henry County,2020-03-16,71
Ohio,Henry County,2020-03-17,68
Ohio,Henry County,2020-03-18,66
Ohio,Henry County,2020-03-19,72
Ohio,Henry County,2020-03-20,74
Ohio,Highland County,2020-03-02,97
Ohio,Highland County,2020-03-03,97
Ohio,Highland County,2020-03-04,98
Ohio,Highland County,2020-03-05,100
Ohio,Highland County,2020-03-06,109
Ohio,Highland County,2020-03-09,106
Ohio,Highland County,2020-03-10,101
Ohio,Highland County,2020-03-11,99
Ohio,Highland County,2020-03-12,104
Ohio,Highland County,2020-03-13,108
Ohio,Highland County,2020-03-16,83
Ohio,Highland County,2020-03-17,49
Ohio,Highland County,2020-03-18,45
Ohio,Highland County,2020-03-19,49
Ohio,Highland County,2020-03-20,80
Ohio,Hocking County,2020-03-02,75
Ohio,Hocking County,2020-03-03,101
Ohio,Hocking County,2020-03-04,100
Ohio,Hocking County,2020-03-05,128
Ohio,Hocking County,2020-03-06,106
Ohio,Hocking County,2020-03-09,100
Ohio,Hocking County,2020-03-10,108
Ohio,Hocking County,2020-03-11,97
Ohio,Hocking County,2020-03-12,89
Ohio,Hocking County,2020-03-13,99
Ohio,Hocking County,2020-03-16,73
Ohio,Hocking County,2020-03-17,69
Ohio,Hocking County,2020-03-18,51
Ohio,Hocking County,2020-03-19,70
Ohio,Hocking County,2020-03-20,61
Ohio,Holmes County,2020-03-02,104
Ohio,Holmes County,2020-03-03,116
Ohio,Holmes County,2020-03-04,100
Ohio,Holmes County,2020-03-05,95
Ohio,Holmes County,2020-03-06,132
Ohio,Holmes County,2020-03-09,88
Ohio,Holmes County,2020-03-10,93
Ohio,Holmes County,2020-03-11,100
Ohio,Holmes County,2020-03-12,102
Ohio,Holmes County,2020-03-13,102
Ohio,Holmes County,2020-03-16,81
Ohio,Holmes County,2020-03-17,81
Ohio,Holmes County,2020-03-18,67
Ohio,Holmes County,2020-03-19,78
Ohio,Holmes County,2020-03-20,69
Ohio,Huron County,2020-03-02,89
Ohio,Huron County,2020-03-03,100
Ohio,Huron County,2020-03-04,112
Ohio,Huron County,2020-03-05,113
Ohio,Huron County,2020-03-06,115
Ohio,Huron County,2020-03-09,91
Ohio,Huron County,2020-03-10,98
Ohio,Huron County,2020-03-11,98
Ohio,Huron County,2020-03-12,96
Ohio,Huron County,2020-03-13,121
Ohio,Huron County,2020-03-16,80
Ohio,Huron County,2020-03-17,44
Ohio,Huron County,2020-03-18,37
Ohio,Huron County,2020-03-19,44
Ohio,Huron County,2020-03-20,57
Ohio,Jackson County,2020-03-02,95
Ohio,Jackson County,2020-03-03,98
Ohio,Jackson County,2020-03-04,101
Ohio,Jackson County,2020-03-05,112
Ohio,Jackson County,2020-03-06,110
Ohio,Jackson County,2020-03-09,95
Ohio,Jackson County,2020-03-10,90
Ohio,Jackson County,2020-03-11,94
Ohio,Jackson County,2020-03-12,104
Ohio,Jackson County,2020-03-13,95
Ohio,Jackson County,2020-03-16,70
Ohio,Jackson County,2020-03-17,72
Ohio,Jackson County,2020-03-18,62
Ohio,Jackson County,2020-03-19,66
Ohio,Jackson County,2020-03-20,79
Ohio,Jefferson County,2020-03-02,100
Ohio,Jefferson County,2020-03-03,103
Ohio,Jefferson County,2020-03-04,117
Ohio,Jefferson County,2020-03-05,112
Ohio,Jefferson County,2020-03-06,136
Ohio,Jefferson County,2020-03-09,101
Ohio,Jefferson County,2020-03-10,112
Ohio,Jefferson County,2020-03-11,112
Ohio,Jefferson County,2020-03-12,116
Ohio,Jefferson County,2020-03-13,111
Ohio,Jefferson County,2020-03-16,99
Ohio,Jefferson County,2020-03-17,59
Ohio,Jefferson County,2020-03-18,41
Ohio,Jefferson County,2020-03-19,49
Ohio,Jefferson County,2020-03-20,65
Ohio,Knox County,2020-03-02,88
Ohio,Knox County,2020-03-03,107
Ohio,Knox County,2020-03-04,102
Ohio,Knox County,2020-03-05,104
Ohio,Knox County,2020-03-06,109
Ohio,Knox County,2020-03-09,101
Ohio,Knox County,2020-03-10,103
Ohio,Knox County,2020-03-11,101
Ohio,Knox County,2020-03-12,103
Ohio,Knox County,2020-03-13,93
Ohio,Knox County,2020-03-16,64
Ohio,Knox County,2020-03-17,44
Ohio,Knox County,2020-03-18,46
Ohio,Knox County,2020-03-19,44
Ohio,Knox County,2020-03-20,49
Ohio,Lake County,2020-03-02,96
Ohio,Lake County,2020-03-03,100
Ohio,Lake County,2020-03-04,100
Ohio,Lake County,2020-03-05,106
Ohio,Lake County,2020-03-06,113
Ohio,Lake County,2020-03-09,96
Ohio,Lake County,2020-03-10,96
Ohio,Lake County,2020-03-11,97
Ohio,Lake County,2020-03-12,95
Ohio,Lake County,2020-03-13,93
Ohio,Lake County,2020-03-16,72
Ohio,Lake County,2020-03-17,50
Ohio,Lake County,2020-03-18,44
Ohio,Lake County,2020-03-19,42
Ohio,Lake County,2020-03-20,48
Ohio,Lawrence County,2020-03-02,100
Ohio,Lawrence County,2020-03-03,100
Ohio,Lawrence County,2020-03-04,99
Ohio,Lawrence County,2020-03-05,96
Ohio,Lawrence County,2020-03-06,120
Ohio,Lawrence County,2020-03-09,100
Ohio,Lawrence County,2020-03-10,97
Ohio,Lawrence County,2020-03-11,99
Ohio,Lawrence County,2020-03-12,101
Ohio,Lawrence County,2020-03-13,104
Ohio,Lawrence County,2020-03-16,82
Ohio,Lawrence County,2020-03-17,68
Ohio,Lawrence County,2020-03-18,68
Ohio,Lawrence County,2020-03-19,62
Ohio,Lawrence County,2020-03-20,72
Ohio,Licking County,2020-03-02,95
Ohio,Licking County,2020-03-03,101
Ohio,Licking County,2020-03-04,111
Ohio,Licking County,2020-03-05,109
Ohio,Licking County,2020-03-06,125
Ohio,Licking County,2020-03-09,98
Ohio,Licking County,2020-03-10,96
Ohio,Licking County,2020-03-11,106
Ohio,Licking County,2020-03-12,95
Ohio,Licking County,2020-03-13,97
Ohio,Licking County,2020-03-16,67
Ohio,Licking County,2020-03-17,51
Ohio,Licking County,2020-03-18,43
Ohio,Licking County,2020-03-19,49
Ohio,Licking County,2020-03-20,50
Ohio,Logan County,2020-03-02,100
Ohio,Logan County,2020-03-03,91
Ohio,Logan County,2020-03-04,96
Ohio,Logan County,2020-03-05,95
Ohio,Logan County,2020-03-06,120
Ohio,Logan County,2020-03-09,111
Ohio,Logan County,2020-03-10,100
Ohio,Logan County,2020-03-11,106
Ohio,Logan County,2020-03-12,116
Ohio,Logan County,2020-03-13,104
Ohio,Logan County,2020-03-16,87
Ohio,Logan County,2020-03-17,44
Ohio,Logan County,2020-03-18,43
Ohio,Logan County,2020-03-19,51
Ohio,Logan County,2020-03-20,63
Ohio,Lorain County,2020-03-02,98
Ohio,Lorain County,2020-03-03,101
Ohio,Lorain County,2020-03-04,102
Ohio,Lorain County,2020-03-05,110
Ohio,Lorain County,2020-03-06,111
Ohio,Lorain County,2020-03-09,98
Ohio,Lorain County,2020-03-10,98
Ohio,Lorain County,2020-03-11,100
Ohio,Lorain County,2020-03-12,96
Ohio,Lorain County,2020-03-13,93
Ohio,Lorain County,2020-03-16,64
Ohio,Lorain County,2020-03-17,47
Ohio,Lorain County,2020-03-18,38
Ohio,Lorain County,2020-03-19,39
Ohio,Lorain County,2020-03-20,43
Ohio,Lucas County,2020-03-02,97
Ohio,Lucas County,2020-03-03,98
Ohio,Lucas County,2020-03-04,100
Ohio,Lucas County,2020-03-05,106
Ohio,Lucas County,2020-03-06,112
Ohio,Lucas County,2020-03-09,97
Ohio,Lucas County,2020-03-10,100
Ohio,Lucas County,2020-03-11,100
Ohio,Lucas County,2020-03-12,100
Ohio,Lucas County,2020-03-13,98
Ohio,Lucas County,2020-03-16,73
Ohio,Lucas County,2020-03-17,65
Ohio,Lucas County,2020-03-18,52
Ohio,Lucas County,2020-03-19,50
Ohio,Lucas County,2020-03-20,53
Ohio,Madison County,2020-03-02,95
Ohio,Madison County,2020-03-03,99
Ohio,Madison County,2020-03-04,103
Ohio,Madison County,2020-03-05,107
Ohio,Madison County,2020-03-06,112
Ohio,Madison County,2020-03-09,93
Ohio,Madison County,2020-03-10,96
Ohio,Madison County,2020-03-11,96
Ohio,Madison County,2020-03-12,95
